query,target,Similarity
O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.20662460567823343
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,0.20660216277746157
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,O=C(NC[C@]1(O)CCNC1)Nc1cccc(F)c1,0.20660216277746157
O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,COC(=O)Nc1nc2cc(S(=O)(=O)O)ccc2[nH]1,0.20655412115193644
O=C(CNC(=O)c1ccc(=O)[nH]c1)NCc1ccco1,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.2065081351689612
CC(C)C[C@H](CNC(=O)c1ccc(O)nn1)N(C)C,CC(C)C[C@@H](C)N(C)C(=O)C[C@@H]1NC(=O)NC1=O,0.2064935064935065
O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,0.2064864864864865
Cc1noc(-c2ccnc(NCCc3n[nH]c(=O)[nH]3)c2)n1,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,0.20647419072615922
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,0.2064036592338479
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,0.2064036592338479
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,0.20638085742771686
NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,O=c1nc(NCCc2nc3ccccc3[nH]2)cn[nH]1,0.20633299284984677
NC(=O)c1nc(-c2ccccc2)oc1S(N)(=O)=O,O=C(NC[C@@H](O)c1cccs1)C(=O)Nc1cccnc1,0.20632279534109818
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,0.20631970260223048
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,C[C@H](O)CNc1c(NCc2ccco2)c(=O)c1=O,0.2063178677196446
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,C[C@@]1(C(=O)NCc2ccc(CO)c(F)c2)CCCNC1=O,0.2063157894736842
O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,0.20630372492836677
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,0.2062992125984252
O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,0.2062780269058296
Cc1noc(COC(=O)CNC(=O)c2cccs2)n1,COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,0.20625724217844726
CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,O=C(O)c1ccc(C(=O)NCCc2cnn[nH]2)s1,0.20623916811091855
O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,C[C@@]1(C(=O)NCc2ccc(CO)c(F)c2)CCCNC1=O,0.20615911035072712
O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,Cc1[nH]nc(O)c1CC(=O)N[C@H](CC(=O)O)CC(C)C,0.20614469772051536
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,0.20613107822410148
O=C(NCCc1nc(O)n[nH]1)c1ccnc(C2CC2)c1,CNC(=O)C[C@H]1CS(=O)(=O)c2ccccc2O1,0.20609981515711645
O=C(COc1ncccn1)N=c1[nH]c2ccccc2[nH]1,O=C(O)c1cnc[nH]c1=NCC1(O)Cc2ccccc2C1,0.20604099244875945
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,0.20603015075376885
O=C(NCCc1nc(Cc2ccccc2)no1)[C@H]1C=CCN1,Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,0.20591233435270132
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,0.20588235294117646
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,OCCCCCNc1cc([C@@H]2CCOC2)ncn1,0.20588235294117646
CCc1noc(CCNC(=O)Cc2cc(C)no2)n1,Cc1[nH]nc(O)c1CC(=O)N[C@H](CC(=O)O)CC(C)C,0.20588235294117646
O=C(NCCc1nc(Cc2ccccc2)no1)[C@H]1C=CCN1,CC(C)C[C@@H](C)N(C)C(=O)C[C@@H]1NC(=O)NC1=O,0.20581113801452786
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,0.20577617328519857
COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,O=C(NC[C@@H](O)c1cccs1)C(=O)Nc1cccnc1,0.205761316872428
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,0.2057460611677479
CC(Nc1ccccc1F)=C1C(=O)NC(=O)NC1=O,NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,0.2057142857142857
O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,0.20567375886524822
COC(=O)CNC(=O)c1coc2ccccc2c1=O,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.20567375886524822
Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,0.20567375886524822
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,COC(=O)CNC(=O)c1coc2ccccc2c1=O,0.2056672760511883
O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.2056451612903226
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,0.20562560620756548
O=C(NCCc1nc(Cc2ccccc2)no1)[C@H]1C=CCN1,O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,0.2055984555984556
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,O=C(O)c1cnc[nH]c1=NCC1(O)Cc2ccccc2C1,0.20556745182012848
O=C1NC[C@@H](COc2ccc3c(c2)CCNC3=O)O1,COC(=O)Nc1nc2cc(S(=O)(=O)O)ccc2[nH]1,0.20556107249255212
Cc1cc(OCC(=O)O)ccc1NC(=O)[C@@H]1COCCO1,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.2053654024051804
COC(=O)CNC(=O)c1coc2ccccc2c1=O,COC(=O)Nc1nc2cc(S(=O)(=O)O)ccc2[nH]1,0.20534861509073543
Cc1noc(-c2ccnc(NCCc3n[nH]c(=O)[nH]3)c2)n1,COC(=O)CNC(=O)c1coc2ccccc2c1=O,0.20530367835757057
CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,0.2052689352360044
CC(C)C[C@H](CNC(=O)c1ccc(O)nn1)N(C)C,O=C1CC[C@H](C(=O)NCCOc2ccc(F)cc2)N1,0.20526315789473684
C[C@@H](CCC(=O)O)N(C)C(=O)[C@@H]1CCCS1(=O)=O,O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,0.20524412296564196
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,0.20522875816993463
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,O=C(O)CNS(=O)(=O)c1ccc2c(c1)COC2,0.20520520520520522
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.2051948051948052
O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.20519159456118666
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,NC(=O)CNC(=O)c1ccc(OCC(=O)C2CC2)cc1,0.20516499282639886
O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,0.20515097690941386
O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,0.2051056338028169
C[C@@H](CCC(=O)O)N(C)C(=O)[C@@H]1CCCS1(=O)=O,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.2050955414012739
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,CNC(=O)NC(=O)CNc1ccc(CCC(=O)OC)cc1,0.20508166969147004
CO[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](N)[C@H]1N,CN(CC(=O)O)S(=O)(=O)c1ccc2c(c1)OCO2,0.20508166969147004
Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,0.2050314465408805
COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,0.2050314465408805
O=c1nc(NCCc2nc3ccccc3[nH]2)cn[nH]1,CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,0.20499108734402852
COC(=O)CNC(=O)c1coc2ccccc2c1=O,CN(CC(=O)O)S(=O)(=O)c1ccc2c(c1)OCO2,0.20498614958448755
O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,C[C@H]1OCC[C@H]1S(=O)(=O)NCc1ccc(C(=O)O)cc1,0.20497427101200685
OCCCCCNc1cc([C@@H]2CCOC2)ncn1,O=C(NC[C@@H]1CCCO1)c1ccnc(C(=O)O)c1,0.20496224379719524
CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,COC(=O)Nc1nc2cc(S(=O)(=O)O)ccc2[nH]1,0.2049530315969257
O=S1(=O)CC[C@@H](NC(=S)Nc2ccc(O)cc2)C1,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.20495185694635487
Cc1noc(COC(=O)CNC(=O)c2cccs2)n1,O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,0.2048780487804878
O=c1nc(NCCc2nc3ccccc3[nH]2)cn[nH]1,O=C(/C=C/c1ccccc1)Nc1c[nH]c(=O)[nH]c1=O,0.20483460559796438
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,CC(C)C[C@H](CNC(=O)c1ccc(O)nn1)N(C)C,0.2047970479704797
Cc1noc(COC(=O)CNC(=O)c2cccs2)n1,COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,0.20477386934673367
COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,COC(=O)[C@](C)(O)CNC(=O)COc1cc(C)ccc1C,0.20468431771894094
O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,0.20462633451957296
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,0.20454545454545456
CNC(=O)NC(=O)CNc1ccc(CCC(=O)OC)cc1,NC(=O)[C@H](NC(=O)c1ccc[nH]c1=O)c1ccccc1,0.2044917257683215
O=C(O)c1cnc[nH]c1=NCC1(O)Cc2ccccc2C1,C[C@H](O)CNc1c(NCc2ccco2)c(=O)c1=O,0.2044790652385589
CC(Nc1ccccc1F)=C1C(=O)NC(=O)NC1=O,OCCCCCNc1cc([C@@H]2CCOC2)ncn1,0.20447284345047922
C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.2044491525423729
CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,OCCCCCNc1cc([C@@H]2CCOC2)ncn1,0.20443101711983888
COC(=O)c1ccccc1NC(=O)[C@H]1CCS(=O)(=O)C1,N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,0.20440251572327045
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,0.20437956204379562
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,0.20435967302452315
NS(=O)(=O)c1cc(C(=O)O)cc2cccnc12,O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,0.20434782608695654
O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,O=C(Cc1cccc(Cl)c1)N[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,0.20428015564202334
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,0.2042711234911792
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,O=C(COc1ncccn1)N=c1[nH]c2ccccc2[nH]1,0.2042594385285576
O=c1nc(NCCc2nc3ccccc3[nH]2)cn[nH]1,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.20422535211267606
OCCCCCNc1cc([C@@H]2CCOC2)ncn1,O=C(Cc1cccc(Cl)c1)N[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,0.20421860019175456
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@]12O,CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,0.2041973908111174
CCOC(=O)C1=C(C)N[C@@]2(O)c3ccccc3C(=O)[C@@]12O,CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,0.2041973908111174
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,COC(=O)Nc1nc2cc(S(=O)(=O)O)ccc2[nH]1,0.20418204182041821
COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,O=C(NC[C@@H](O)c1cccs1)C(=O)Nc1cccnc1,0.2041564792176039
O=C1COc2ccc(NC(=O)c3cccc[n+]3[O-])cc2N1,Cc1[nH]nc(O)c1CC(=O)N[C@H](CC(=O)O)CC(C)C,0.2041553748870822
CCCNC(=O)NCc1cccc(S(=O)(=O)NC)c1,COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,0.20405982905982906
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,O=C(CNC(=O)c1ccc(Cl)cc1)O[C@@H]1CCOC1=O,0.20398481973434535
COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,Cc1[nH]nc(O)c1CC(=O)N[C@H](CC(=O)O)CC(C)C,0.20398009950248755
O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,CC1=NNC(=O)[C@@H]1CCNC(=O)c1ccc(C(=O)O)cc1,0.20398009950248755
CC(Nc1ccccc1F)=C1C(=O)NC(=O)NC1=O,COC(=O)CNC(=O)c1coc2ccccc2c1=O,0.20394736842105263
CO[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](N)[C@H]1N,COc1cccc(N(Cc2n[nH]c(=O)[nH]2)C(C)=O)c1,0.20391807658058772
O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,0.203913491246138
O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,0.20390243902439023
O=C(NCCc1nc(O)n[nH]1)c1ccnc(C2CC2)c1,N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,0.20389461626575028
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,0.20388349514563106
O=C(N[C@]1(CCO)CCOC1)c1nc[nH]c2nccc1-2,COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,0.20387453874538744
C[C@@H](CCC(=O)O)N(C)C(=O)[C@@H]1CCCS1(=O)=O,CNC(=O)C[C@H]1CS(=O)(=O)c2ccccc2O1,0.2037914691943128
CC(C)C[C@H](CNC(=O)c1ccc(O)nn1)N(C)C,COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,0.20378457059679767
O=C(NCCc1nc(O)n[nH]1)c1ccnc(C2CC2)c1,O=C(NC[C@@H](O)c1cccs1)C(=O)Nc1cccnc1,0.20374220374220375
COC(=O)CNC(=O)c1coc2ccccc2c1=O,C[C@@H](CNS(=O)(=O)C1CC1)NCc1cccc(CO)c1,0.20372398685651696
O=C(COC(=O)c1ccc(O)cc1)NC[C@@H]1CCCO1,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.2036775106082037
CC(C)C[C@H](CNC(=O)c1ccc(O)nn1)N(C)C,CC(C)C[C@H](NC(=O)CC1CCNCC1)C(N)=O,0.20367534456355282
O=C(NCCc1nc(Cc2ccccc2)no1)[C@H]1C=CCN1,Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,0.2036405005688282
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,0.20362473347547974
C[C@@]1(C(=O)NCc2ccc(CO)c(F)c2)CCCNC1=O,O=C(O)c1ccc(C(=O)NCCc2cnn[nH]2)s1,0.20359955005624297
CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,Cc1[nH]nc(O)c1CC(=O)N[C@H](CC(=O)O)CC(C)C,0.20357751277683134
O=C(O)CCC(=O)NCc1ccc(C(=O)O)cc1,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.20355731225296442
NCc1cccc(C(=O)N(CCO)Cc2ncc[nH]2)c1,CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,0.20348204570184983
CO[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](N)[C@H]1N,O=C(/C=C/c1ccccc1)Nc1c[nH]c(=O)[nH]c1=O,0.2034412955465587
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,C[C@@]1(C(=O)NCc2ccc(CO)c(F)c2)CCCNC1=O,0.2034412955465587
CNC(=O)NC(=O)CNc1ccc(CCC(=O)OC)cc1,NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,0.2034139402560455
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,O=S1(=O)CC[C@@H](NC(=S)Nc2ccc(O)cc2)C1,0.2033898305084746
CCc1noc(CCNC(=O)Cc2cc(C)no2)n1,CNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,0.203330411919369
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,Cc1noc(COC(=O)CNC(=O)c2cccs2)n1,0.2032520325203252
C[C@H]1OCC[C@H]1S(=O)(=O)NCc1ccc(C(=O)O)cc1,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.20324189526184538
O=C(O)c1cnc[nH]c1=NCC1(O)Cc2ccccc2C1,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.20309278350515464
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.20308250226654578
CCNCCNC(=O)c1c(O)[nH]c2ccccc2c1=O,O=C(O)CNS(=O)(=O)c1ccc2c(c1)COC2,0.20304114490161002
O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,Cc1[nH]nc(O)c1CC(=O)N[C@H](CC(=O)O)CC(C)C,0.20303383897316218
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,0.20302375809935205
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,O=C(O)CNS(=O)(=O)c1ccc2c(c1)COC2,0.20300751879699247
Cc1noc(COC(=O)CNC(=O)c2cccs2)n1,O=C(NCCc1nc(O)n[nH]1)c1ccnc(C2CC2)c1,0.20297555791710944
CC(Nc1cccc(C(=O)O)c1)=C1C(=O)NC(=O)NC1=O,C[S@@](=O)CCNC(=O)NCc1ccc2c(c1)OCO2,0.20293122886133033
O=C1COc2cc(C(=O)NCCc3cn[nH]c3)ccc2N1,CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,0.2029126213592233
C[C@H]1OCC[C@H]1S(=O)(=O)NCc1ccc(C(=O)O)cc1,N[C@@](CCCP(=O)(O)O)(Cc1ccccc1)C(=O)O,0.2028985507246377
O=C(O)c1ccc(C(=O)NCCc2cnn[nH]2)s1,Cc1[nH]nc(O)c1CC(=O)N[C@H](CC(=O)O)CC(C)C,0.20288248337028825
O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,C[Si](C)(C)c1ccc(CC(=O)NCC(N)=O)cc1,0.20280811232449297
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.20270270270270271
O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,COC(=O)CC(=O)Nc1ccccc1C(=O)N(C)C,0.2026431718061674
CCN(C)c1cc(NC[C@]2(O)CCNC2)ncn1,CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,0.2026221692491061
O=C(NC(CO)CO)c1cc(COc2ccccc2)[nH]n1,CCCNC(=O)C(=O)NCCc1ccc(OC)c(OC)c1,0.20261437908496732
O=C(N[C@]1(CCO)CCOC1)c1nc[nH]c2nccc1-2,CN(CC(=O)O)S(=O)(=O)c1ccc2c(c1)OCO2,0.2025931928687196
O=C1[C@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,O=C(CNC(=O)c1ccc2n[nH]cc2c1)NCC(F)F,0.20257695060844666
COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,O=C(O)c1cnc[nH]c1=NCC1(O)Cc2ccccc2C1,0.20257234726688103
C[C@@]1(C(=O)NCc2ccc(CO)c(F)c2)CCCNC1=O,C[C@H](NS(=O)(=O)[C@H](C)C(=O)N(C)C)c1cccnc1,0.20257234726688103
CCCS(=O)(=O)NCC(=O)NCCc1ccccc1,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.20253164556962025
C[C@@H](CCC(=O)O)N(C)C(=O)[C@@H]1CCCS1(=O)=O,COC(=O)[C@H](COCc1ccccc1)NC(=O)C(C)(C)N,0.20248447204968945
O=c1[nH]c(O)c(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,O=C(O)CNS(=O)(=O)c1ccc2c(c1)COC2,0.20245398773006135
O=C(Cc1n[nH]c(=O)c2ccccc12)NC[C@@H]1CCCO1,NC(=O)NC(=O)COC(=O)c1cc(Cl)ccc1O,0.20245398773006135
COc1cccc(F)c1C(=O)NCCc1n[nH]c(=O)[nH]1,C[C@@H](CNS(=O)(=O)C1CC1)NCc1cccc(CO)c1,0.20243362831858408
CO[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](N)[C@H]1N,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.20241691842900303
O[C@@H]1[C@H]2O[C@@H]3O[C@@H]([C@@H]2OCc2ccccc2)[C@]2(CO2)[C@@H]1O3,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.20238095238095238
CO[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](N)[C@H]1N,O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,0.20238095238095238
O=C1NC(=S)NC(=O)C1=C1OC(=O)c2ccccc21,CCc1noc(CCNC(=O)[C@]2(C)CCCO2)n1,0.20237087214225233
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H]1CCO1,COC(=O)C(C)(C)NC(=O)CNC(=O)c1ccc(F)cc1,0.20231822971549
OCCCCCNc1cc([C@@H]2CCOC2)ncn1,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.2022792022792023
CCOC(=O)c1cc(C(=O)OCC)c(=O)[nH]c1NN,O=C(O)CCNC(=O)c1ccc2c(c1)OCCO2,0.2022792022792023
O=C(N[C@H]1COCC[C@@H]1O)c1cc(=O)c2ccccc2o1,Cc1cccc(NC(=O)CCNC(=O)[C@@H]2COCCO2)c1,0.20225776105362184
CO[C@@H]1O[C@@H]2CO[C@H](c3ccccc3)O[C@H]2[C@H](N)[C@H]1N,O=C1CC[C@H](C(=O)NCCc2ccc3c(c2)OCO3)N1,0.20224719101123595
NC(=O)c1nc(-c2ccccc2)oc1S(N)(=O)=O,Cc1[nH]nc(O)c1CC(=O)N[C@H](CC(=O)O)CC(C)C,0.20218120805369127
CNC(=O)c1ccc(CN[C@@H]2CCCS(=O)(=O)C2)cc1,O=C(Nc1nnc[nH]1)c1c[nH]c(=O)c2ccccc12,0.20212765957446807
CC(Nc1ccccc1F)=C1C(=O)NC(=O)NC1=O,C[C@H](NS(=O)(=O)[C@H](C)C(=O)N(C)C)c1cccnc1,0.20208333333333334
COc1ccc(CNC(=O)C(=O)NC(C)C)cc1,O=C(CCC(=O)NC[C@@H]1CCCO1)NCc1ccco1,0.20205479452054795
O=C(O)[C@@H]1Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,Cc1noc(COC(=O)CNC(=O)c2cccs2)n1,0.20203735144312393
C[C@]1(C(=O)Nc2ccc3c(c2)CCN3)CNCCO1,O=C(/C=C/c1ccccc1)Nc1c[nH]c(=O)[nH]c1=O,0.20200892857142858
CCOC(=O)[C@H](C)OC(=O)c1c(C)cc[nH]c1=O,COC(=O)Nc1nc2cc(S(=O)(=O)O)ccc2[nH]1,0.202
